scientific_name_id,name_latin,name_nb,matrix_coordinate,axis_ka,axis_uf,axis_ki,constancy_m7,constancy_label,v30_lm_ka_trinn,v30_lm_uf_trinn,v30_lm_vm_trinn,alignment_status,notes
78464,Peltigera canina,bikkjenever,KA.h/UF.g/KI.0a,h,g,0a,1,"< 1/32 (0,03125)",,,,pending,
78464,Peltigera canina,bikkjenever,KA.i/UF.f/KI.0a,i,f,0a,1,"< 1/32 (0,03125)",,,,pending,
78464,Peltigera canina,bikkjenever,KA.i/UF.g/KI.0a,i,g,0a,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.e/UF.a/KI.0a,e,a,0a,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.e/UF.a/KI.bc,e,a,bc,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.e/UF.b/KI.0a,e,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.e/UF.b/KI.bc,e,b,bc,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.e/UF.c/KI.0a,e,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.f/UF.a/KI.0a,f,a,0a,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.f/UF.a/KI.bc,f,a,bc,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.f/UF.b/KI.0a,f,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.f/UF.b/KI.bc,f,b,bc,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.f/UF.c/KI.0a,f,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.f/UF.d/KI.0a,f,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.g/UF.a/KI.0a,g,a,0a,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.g/UF.a/KI.bc,g,a,bc,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.g/UF.b/KI.0a,g,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.g/UF.b/KI.bc,g,b,bc,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.g/UF.c/KI.0a,g,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.g/UF.d/KI.0a,g,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.h/UF.a/KI.0a,h,a,0a,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.h/UF.a/KI.bc,h,a,bc,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.h/UF.b/KI.0a,h,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.h/UF.b/KI.bc,h,b,bc,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.h/UF.c/KI.0a,h,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.h/UF.d/KI.0a,h,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.i/UF.a/KI.0a,i,a,0a,1,"< 1/32 (0,03125)",,,,pending,
78469,Peltigera degenii,blank bikkjenever,KA.i/UF.b/KI.0a,i,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78478,Peltigera horizontalis,blanknever,KA.f/UF.a/KI.bc,f,a,bc,1,"< 1/32 (0,03125)",,,,pending,
78478,Peltigera horizontalis,blanknever,KA.f/UF.b/KI.bc,f,b,bc,1,"< 1/32 (0,03125)",,,,pending,
78478,Peltigera horizontalis,blanknever,KA.g/UF.a/KI.bc,g,a,bc,1,"< 1/32 (0,03125)",,,,pending,
78478,Peltigera horizontalis,blanknever,KA.g/UF.b/KI.bc,g,b,bc,1,"< 1/32 (0,03125)",,,,pending,
78478,Peltigera horizontalis,blanknever,KA.h/UF.a/KI.bc,h,a,bc,1,"< 1/32 (0,03125)",,,,pending,
78478,Peltigera horizontalis,blanknever,KA.h/UF.b/KI.bc,h,b,bc,1,"< 1/32 (0,03125)",,,,pending,
78486,Peltigera leucophlebia,åregrønnever,KA.d/UF.c/KI.0a,d,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78486,Peltigera leucophlebia,åregrønnever,KA.d/UF.d/KI.0a,d,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78486,Peltigera leucophlebia,åregrønnever,KA.d/UF.e/KI.0a,d,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78486,Peltigera leucophlebia,åregrønnever,KA.e/UF.b/KI.0a,e,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78486,Peltigera leucophlebia,åregrønnever,KA.e/UF.c/KI.0a,e,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78486,Peltigera leucophlebia,åregrønnever,KA.e/UF.d/KI.0a,e,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78486,Peltigera leucophlebia,åregrønnever,KA.e/UF.e/KI.0a,e,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78486,Peltigera leucophlebia,åregrønnever,KA.f/UF.b/KI.0a,f,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78486,Peltigera leucophlebia,åregrønnever,KA.f/UF.c/KI.0a,f,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78486,Peltigera leucophlebia,åregrønnever,KA.f/UF.d/KI.0a,f,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78486,Peltigera leucophlebia,åregrønnever,KA.f/UF.e/KI.0a,f,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78486,Peltigera leucophlebia,åregrønnever,KA.g/UF.b/KI.0a,g,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78486,Peltigera leucophlebia,åregrønnever,KA.g/UF.c/KI.0a,g,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78486,Peltigera leucophlebia,åregrønnever,KA.g/UF.d/KI.0a,g,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78486,Peltigera leucophlebia,åregrønnever,KA.g/UF.e/KI.0a,g,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78486,Peltigera leucophlebia,åregrønnever,KA.h/UF.c/KI.0a,h,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78486,Peltigera leucophlebia,åregrønnever,KA.h/UF.d/KI.0a,h,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78486,Peltigera leucophlebia,åregrønnever,KA.h/UF.e/KI.0a,h,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78488,Peltigera malacea,mattnever,KA.ab/UF.e/KI.0a,ab,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78488,Peltigera malacea,mattnever,KA.ab/UF.f/KI.0a,ab,f,0a,1,"< 1/32 (0,03125)",,,,pending,
78488,Peltigera malacea,mattnever,KA.ab/UF.g/KI.0a,ab,g,0a,1,"< 1/32 (0,03125)",,,,pending,
78488,Peltigera malacea,mattnever,KA.ab/UF.h/KI.0a,ab,h,0a,1,"< 1/32 (0,03125)",,,,pending,
78488,Peltigera malacea,mattnever,KA.c/UF.e/KI.0a,c,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78488,Peltigera malacea,mattnever,KA.c/UF.f/KI.0a,c,f,0a,1,"< 1/32 (0,03125)",,,,pending,
78488,Peltigera malacea,mattnever,KA.c/UF.g/KI.0a,c,g,0a,1,"< 1/32 (0,03125)",,,,pending,
78488,Peltigera malacea,mattnever,KA.c/UF.h/KI.0a,c,h,0a,1,"< 1/32 (0,03125)",,,,pending,
78488,Peltigera malacea,mattnever,KA.d/UF.f/KI.0a,d,f,0a,1,"< 1/32 (0,03125)",,,,pending,
78488,Peltigera malacea,mattnever,KA.d/UF.g/KI.0a,d,g,0a,1,"< 1/32 (0,03125)",,,,pending,
78488,Peltigera malacea,mattnever,KA.d/UF.h/KI.0a,d,h,0a,1,"< 1/32 (0,03125)",,,,pending,
78488,Peltigera malacea,mattnever,KA.e/UF.f/KI.0a,e,f,0a,1,"< 1/32 (0,03125)",,,,pending,
78488,Peltigera malacea,mattnever,KA.e/UF.g/KI.0a,e,g,0a,1,"< 1/32 (0,03125)",,,,pending,
78488,Peltigera malacea,mattnever,KA.e/UF.h/KI.0a,e,h,0a,1,"< 1/32 (0,03125)",,,,pending,
78488,Peltigera malacea,mattnever,KA.f/UF.g/KI.0a,f,g,0a,1,"< 1/32 (0,03125)",,,,pending,
78488,Peltigera malacea,mattnever,KA.f/UF.h/KI.0a,f,h,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.ab/UF.c/KI.0a,ab,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.ab/UF.d/KI.0a,ab,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.ab/UF.e/KI.0a,ab,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.ab/UF.f/KI.0a,ab,f,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.c/UF.b/KI.0a,c,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.c/UF.c/KI.0a,c,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.c/UF.d/KI.0a,c,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.c/UF.e/KI.0a,c,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.c/UF.f/KI.0a,c,f,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.d/UF.b/KI.0a,d,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.d/UF.c/KI.0a,d,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.d/UF.d/KI.0a,d,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.d/UF.e/KI.0a,d,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.d/UF.f/KI.0a,d,f,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.e/UF.b/KI.0a,e,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.e/UF.c/KI.0a,e,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.e/UF.d/KI.0a,e,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.e/UF.e/KI.0a,e,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.e/UF.f/KI.0a,e,f,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.f/UF.c/KI.0a,f,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.f/UF.d/KI.0a,f,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78490,Peltigera membranacea,hinnenever,KA.f/UF.e/KI.0a,f,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.ab/UF.c/KI.0a,ab,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.ab/UF.d/KI.0a,ab,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.ab/UF.e/KI.0a,ab,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.ab/UF.f/KI.0a,ab,f,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.c/UF.a/KI.0a,c,a,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.c/UF.b/KI.0a,c,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.c/UF.c/KI.0a,c,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.c/UF.d/KI.0a,c,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.c/UF.e/KI.0a,c,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.c/UF.f/KI.0a,c,f,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.d/UF.b/KI.0a,d,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.d/UF.c/KI.0a,d,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.d/UF.d/KI.0a,d,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.d/UF.e/KI.0a,d,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.d/UF.f/KI.0a,d,f,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.e/UF.b/KI.0a,e,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.e/UF.c/KI.0a,e,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.e/UF.d/KI.0a,e,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.e/UF.e/KI.0a,e,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.e/UF.f/KI.0a,e,f,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.f/UF.b/KI.0a,f,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.f/UF.c/KI.0a,f,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.f/UF.d/KI.0a,f,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.f/UF.e/KI.0a,f,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.f/UF.f/KI.0a,f,f,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.g/UF.b/KI.0a,g,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.g/UF.c/KI.0a,g,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.g/UF.d/KI.0a,g,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.g/UF.e/KI.0a,g,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.g/UF.f/KI.0a,g,f,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.h/UF.c/KI.0a,h,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.h/UF.d/KI.0a,h,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78498,Peltigera polydactylon,fingernever,KA.h/UF.e/KI.0a,h,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78511,Peltigera venosa,kalknever,KA.g/UF.a/KI.0a,g,a,0a,1,"< 1/32 (0,03125)",,,,pending,
78511,Peltigera venosa,kalknever,KA.g/UF.b/KI.0a,g,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78511,Peltigera venosa,kalknever,KA.g/UF.c/KI.0a,g,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78511,Peltigera venosa,kalknever,KA.g/UF.d/KI.0a,g,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78511,Peltigera venosa,kalknever,KA.h/UF.a/KI.0a,h,a,0a,1,"< 1/32 (0,03125)",,,,pending,
78511,Peltigera venosa,kalknever,KA.h/UF.b/KI.0a,h,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78511,Peltigera venosa,kalknever,KA.h/UF.c/KI.0a,h,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78511,Peltigera venosa,kalknever,KA.h/UF.d/KI.0a,h,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78511,Peltigera venosa,kalknever,KA.h/UF.e/KI.0a,h,e,0a,1,"< 1/32 (0,03125)",,,,pending,
78511,Peltigera venosa,kalknever,KA.i/UF.a/KI.0a,i,a,0a,1,"< 1/32 (0,03125)",,,,pending,
78511,Peltigera venosa,kalknever,KA.i/UF.b/KI.0a,i,b,0a,1,"< 1/32 (0,03125)",,,,pending,
78511,Peltigera venosa,kalknever,KA.i/UF.c/KI.0a,i,c,0a,1,"< 1/32 (0,03125)",,,,pending,
78511,Peltigera venosa,kalknever,KA.i/UF.d/KI.0a,i,d,0a,1,"< 1/32 (0,03125)",,,,pending,
78511,Peltigera venosa,kalknever,KA.i/UF.e/KI.0a,i,e,0a,1,"< 1/32 (0,03125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.c/UF.a/KI.0a,c,a,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.c/UF.b/KI.0a,c,b,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.c/UF.c/KI.0a,c,c,0a,1,"< 1/32 (0,03125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.d/UF.a/KI.0a,d,a,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.d/UF.a/KI.bc,d,a,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.d/UF.b/KI.0a,d,b,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.d/UF.b/KI.bc,d,b,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.d/UF.c/KI.0a,d,c,0a,1,"< 1/32 (0,03125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.e/UF.a/KI.0a,e,a,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.e/UF.a/KI.bc,e,a,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.e/UF.b/KI.0a,e,b,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.e/UF.b/KI.bc,e,b,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.e/UF.c/KI.0a,e,c,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.e/UF.d/KI.0a,e,d,0a,1,"< 1/32 (0,03125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.f/UF.a/KI.0a,f,a,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.f/UF.a/KI.bc,f,a,bc,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.f/UF.b/KI.0a,f,b,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.f/UF.b/KI.bc,f,b,bc,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.f/UF.c/KI.0a,f,c,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.f/UF.d/KI.0a,f,d,0a,1,"< 1/32 (0,03125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.g/UF.a/KI.0a,g,a,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.g/UF.a/KI.bc,g,a,bc,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.g/UF.b/KI.0a,g,b,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.g/UF.b/KI.bc,g,b,bc,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.g/UF.c/KI.0a,g,c,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.g/UF.d/KI.0a,g,d,0a,1,"< 1/32 (0,03125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.h/UF.a/KI.0a,h,a,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.h/UF.a/KI.bc,h,a,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.h/UF.b/KI.0a,h,b,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.h/UF.b/KI.bc,h,b,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.h/UF.c/KI.0a,h,c,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.h/UF.c/KI.bc,h,c,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.h/UF.d/KI.0a,h,d,0a,1,"< 1/32 (0,03125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.h/UF.d/KI.bc,h,d,bc,1,"< 1/32 (0,03125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.i/UF.a/KI.0a,i,a,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.i/UF.a/KI.bc,i,a,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.i/UF.b/KI.0a,i,b,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.i/UF.b/KI.bc,i,b,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.i/UF.c/KI.0a,i,c,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.i/UF.c/KI.bc,i,c,bc,1,"< 1/32 (0,03125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.i/UF.d/KI.0a,i,d,0a,1,"< 1/32 (0,03125)",,,,pending,
103919,Phegopteris connectilis,hengeving,KA.i/UF.d/KI.bc,i,d,bc,1,"< 1/32 (0,03125)",,,,pending,
103807,Picea abies,gran,KA.ab/UF.a/KI.0a,ab,a,0a,6,> 4/5 and M,,,,pending,
103807,Picea abies,gran,KA.ab/UF.b/KI.0a,ab,b,0a,6,> 4/5 and M,,,,pending,
103807,Picea abies,gran,KA.ab/UF.c/KI.0a,ab,c,0a,6,> 4/5 and M,,,,pending,
103807,Picea abies,gran,KA.ab/UF.d/KI.0a,ab,d,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103807,Picea abies,gran,KA.ab/UF.e/KI.0a,ab,e,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
103807,Picea abies,gran,KA.ab/UF.f/KI.0a,ab,f,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
103807,Picea abies,gran,KA.ab/UF.g/KI.0a,ab,g,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
103807,Picea abies,gran,KA.ab/UF.h/KI.0a,ab,h,0a,1,"< 1/32 (0,03125)",,,,pending,
103807,Picea abies,gran,KA.c/UF.a/KI.0a,c,a,0a,6,> 4/5 and M,,,,pending,
103807,Picea abies,gran,KA.c/UF.b/KI.0a,c,b,0a,6,> 4/5 and M,,,,pending,
103807,Picea abies,gran,KA.c/UF.c/KI.0a,c,c,0a,6,> 4/5 and M,,,,pending,
103807,Picea abies,gran,KA.c/UF.d/KI.0a,c,d,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103807,Picea abies,gran,KA.c/UF.e/KI.0a,c,e,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
103807,Picea abies,gran,KA.c/UF.f/KI.0a,c,f,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
103807,Picea abies,gran,KA.c/UF.g/KI.0a,c,g,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
103807,Picea abies,gran,KA.c/UF.h/KI.0a,c,h,0a,1,"< 1/32 (0,03125)",,,,pending,
103807,Picea abies,gran,KA.d/UF.a/KI.0a,d,a,0a,6,> 4/5 and M,,,,pending,
103807,Picea abies,gran,KA.d/UF.a/KI.bc,d,a,bc,6,> 4/5 and M,,,,pending,
103807,Picea abies,gran,KA.d/UF.b/KI.0a,d,b,0a,6,> 4/5 and M,,,,pending,
103807,Picea abies,gran,KA.d/UF.b/KI.bc,d,b,bc,6,> 4/5 and M,,,,pending,
103807,Picea abies,gran,KA.d/UF.c/KI.0a,d,c,0a,6,> 4/5 and M,,,,pending,
103807,Picea abies,gran,KA.d/UF.d/KI.0a,d,d,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103807,Picea abies,gran,KA.d/UF.e/KI.0a,d,e,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
103807,Picea abies,gran,KA.d/UF.f/KI.0a,d,f,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
103807,Picea abies,gran,KA.d/UF.g/KI.0a,d,g,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
103807,Picea abies,gran,KA.d/UF.h/KI.0a,d,h,0a,1,"< 1/32 (0,03125)",,,,pending,
103807,Picea abies,gran,KA.e/UF.a/KI.0a,e,a,0a,6,> 4/5 and M,,,,pending,
103807,Picea abies,gran,KA.e/UF.a/KI.bc,e,a,bc,6,> 4/5 and M,,,,pending,
103807,Picea abies,gran,KA.e/UF.b/KI.0a,e,b,0a,6,> 4/5 and M,,,,pending,
103807,Picea abies,gran,KA.e/UF.b/KI.bc,e,b,bc,6,> 4/5 and M,,,,pending,
103807,Picea abies,gran,KA.e/UF.c/KI.0a,e,c,0a,6,> 4/5 and M,,,,pending,
103807,Picea abies,gran,KA.e/UF.d/KI.0a,e,d,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
103807,Picea abies,gran,KA.e/UF.e/KI.0a,e,e,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
103807,Picea abies,gran,KA.e/UF.f/KI.0a,e,f,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
